;idno;univ;year;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
2102;hu0090;HKU;2004;0.1872821152210236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17709866166114807;0.0;0.0;0.0;0.0;0.0;0.0;0.04369460791349411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08125964552164078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2720102369785309;0.0;0.0;0.0;0.0;0.0;0.047892913222312934;0.0;0.0;0.0;0.0;0.1766340732574463;0.0;0.0
2103;hu0091;HKU;2005;0.0;0.018369352445006367;0.0;0.0;0.0;0.0;0.0;0.136861190199852;0.0;0.0;0.0;0.0;0.13649046421051025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048466987907886505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5349714756011963;0.0;0.0;0.0;0.0;0.12053260952234268;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2104;hu0092;HKU;2009;0.13297304511070251;0.3262418210506439;0.06777917593717575;0.0;0.0;0.0;0.0;0.09975063055753708;0.0;0.0;0.0;0.0;0.0;0.0;0.15015238523483276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017839489504694942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03741307556629181;0.0;0.0;0.0;0.0;0.0808141827583313;0.0;0.08148537576198578;0.0;0.0;0.0;0.0;0.0
2105;hu0093;HKU;2003;0.0;0.2909095585346222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3789342343807221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07587555050849915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20170991122722626;0.0;0.0;0.02724527381360531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2106;hu0094;HKU;2014;0.1486475169658661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2669655978679657;0.0;0.0;0.0;0.0;0.022249847650527958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2358863055706024;0.0;0.0;0.0;0.0;0.0;0.30201688408851624;0.0
2107;hu0095;HKU;2013;0.0;0.0;0.2533090114593506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08997969329357147;0.0;0.0;0.0;0.0;0.027124444022774696;0.0;0.3339094519615173;0.0;0.0;0.0;0.16691087186336515;0.0;0.0;0.0;0.0;0.0;0.12258566170930862;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2108;hu0096;HKU;2015;0.0;0.0;0.0;0.4577317833900452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3968391716480255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06105641648173332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048438094556331635;0.0;0.0;0.0;0.0;0.0;0.0;0.02802462875843048;0.0;0.0;0.0;0.0;0.0;0.0
2109;hu0097;HKU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.4920839965343475;0.0;0.0;0.039280660450458534;0.0;0.0;0.0;0.0;0.0;0.0;0.056932639330625534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4001629054546356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2110;hu0098;HKU;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.010623850859701632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3854355216026306;0.0;0.0;0.01902991347014904;0.0;0.0;0.0;0.09960152953863144;0.0;0.07462339103221892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14506196975708008;0.0;0.0;0.0;0.0;0.10300491005182266;0.0;0.13426099717617035;0.023044958710670468;0.0;0.0;0.0;0.0
2111;hu0099;HKU;2010;0.35771945118904114;0.0;0.0;0.0;0.0;0.0;0.0;0.06151684373617172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11300567537546158;0.0;0.0;0.0;0.07278665900230408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13736678659915924;0.0;0.1111433282494545;0.0;0.0;0.01756448671221733;0.0;0.0;0.0;0.039453454315662384;0.020115388557314876;0.0;0.05869601294398308
2112;hu0100;HKU;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9956595301628112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2113;hu0101;HKU;2014;0.0;0.2489904463291168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3977903127670288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2418544143438339;0.0;0.0;0.0;0.0;0.09569991379976273;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2114;hu0102;HKU;2004;0.0;0.12334726005792618;0.0;0.0;0.02580205537378788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10582403838634492;0.05051691457629204;0.0;0.0;0.0;0.034641791135072715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08535496145486833;0.0;0.0;0.4767711162567138;0.0;0.0;0.0;0.0;0.040559589862823486;0.0;0.0;0.0;0.0;0.0;0.03136168047785759;0.017574913799762726
2115;hu0103;HKU;2015;0.22172781825065613;0.0;0.15445858240127566;0.0;0.0;0.0;0.0;0.3683879375457764;0.0;0.0;0.0;0.0;0.0;0.0;0.1088619902729988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04006829857826233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09723449498414992;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2116;hu0104;HKU;2012;0.10347671061754228;0.0;0.0;0.2425840646028519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27513810992240906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03864004090428352;0.0;0.0;0.0;0.0;0.3217975497245789;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2117;hu0105;HKU;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7173192501068115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2590233385562897;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2118;hu0106;HKU;2015;0.0;0.0;0.2330080270767212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026655271649360657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5573834180831909;0.0;0.0;0.0;0.0;0.17299000918865204;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2119;hu0107;HKU;2005;0.2089656293392181;0.0;0.0;0.0;0.0;0.0;0.0;0.2533388435840607;0.0;0.0;0.0;0.0;0.2310892641544342;0.0;0.05958259478211402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2302663326263428;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2120;hu0108;HKU;2005;0.0;0.6405963897705078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04163018986582756;0.0;0.0;0.0;0.22474373877048487;0.05821281298995017;0.0;0.0;0.0;0.0;0.0;0.0
2121;hu0109;HKU;2007;0.0;0.19513778388500214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5589185357093811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06191133707761765;0.0;0.0;0.0;0.0;0.17148877680301666;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2122;hu0110;HKU;2013;0.1579166054725647;0.0;0.0;0.16500172019004822;0.0;0.049315296113491065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1233341172337532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16619190573692322;0.0;0.0;0.3017014563083649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029804114252328876;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2123;hu0111;HKU;2011;0.10060020536184312;0.0;0.0;0.04998664557933808;0.0;0.0;0.0;0.5994144678115845;0.0;0.0;0.0;0.0;0.0;0.03376534581184387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0587802417576313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15126441419124606;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2124;hu0112;HKU;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1822066605091095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03499332442879677;0.0;0.0;0.0;0.0;0.0;0.5932939052581787;0.0;0.0;0.0;0.0;0.08771800249814987;0.0;0.0;0.0;0.0;0.0;0.0;0.09683845937252043
2125;hu0113;HKU;2015;0.09388971328735353;0.0;0.0;0.0;0.0;0.0;0.0;0.12706449627876282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01983008161187172;0.0;0.0;0.0;0.0;0.3334190249443054;0.0;0.0;0.07022029161453247;0.0;0.0;0.20513364672660828;0.0;0.04518423229455948;0.0;0.0;0.0;0.0;0.044825196266174316;0.02193895354866981;0.03609323501586914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2126;hu0114;HKU;2006;0.0;0.1610063910484314;0.0;0.06330651044845581;0.0;0.0;0.05487077683210373;0.049397237598896034;0.0;0.0;0.0;0.0;0.3973264992237091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15305104851722715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05503489822149277;0.0;0.0;0.0;0.03096794337034225;0.0;0.028774304315447807;0.0
2127;hu0115;HKU;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05912041291594505;0.0;0.0927352011203766;0.022822536528110504;0.0;0.0;0.0;0.0;0.0;0.0;0.11331547796726227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5913540124893188;0.0;0.0;0.0;0.0;0.07409275323152542;0.0;0.0;0.0;0.0;0.0;0.0;0.038823142647743225
2128;hu0116;HKU;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9973434209823608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2129;hu0117;HKU;2004;0.0;0.23223738372325894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028216026723384857;0.0;0.03715800493955612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020869370549917218;0.0;0.0;0.0;0.0;0.6319399476051331;0.0;0.0;0.02258881740272045;0.0;0.0;0.0;0.0;0.0;0.014117090962827206;0.0;0.0;0.0
2130;hu0118;HKU;2016;0.07108263671398163;0.0;0.0;0.0;0.0;0.04073859006166458;0.0;0.4516560435295105;0.0;0.0;0.0;0.0;0.10648564249277116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11194413155317308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05884594842791557;0.0;0.0;0.0;0.0;0.0;0.11443419009447098;0.0;0.0;0.0;0.0;0.0;0.031218083575367924;0.0
2131;hu0119;HKU;2011;0.2268152087926865;0.0;0.0;0.0;0.0;0.0;0.0;0.2543415129184723;0.0;0.0;0.0;0.0;0.0;0.08680175244808197;0.01634322665631771;0.0;0.0;0.0;0.0;0.0;0.01940927654504776;0.0;0.0;0.06204235181212425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18282411992549896;0.0;0.0;0.0;0.0;0.0;0.1445906013250351;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2132;hu0120;HKU;2014;0.13881562650203705;0.0;0.0;0.0;0.0;0.0;0.0;0.3699623048305512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018881216645240784;0.18319371342659;0.0;0.0;0.0;0.0;0.07683315128087997;0.0;0.05868491157889366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14146535098552704;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2133;hu0121;HKU;2009;0.3247658610343933;0.1012180745601654;0.0;0.0;0.0;0.14922299981117249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18304966390132904;0.0;0.0;0.0;0.03495604544878006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18903197348117828;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2134;hu0123;HKU;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.96931129693985;0.014692886732518671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2135;hu0124;HKU;2012;0.0;0.0;0.0;0.3552204072475433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3005650043487549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06372369825839996;0.0;0.0;0.0;0.0;0.07364057749509811;0.0;0.07229435443878174;0.12330002337694168;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2136;hu0125;HKU;2003;0.0;0.0;0.13588321208953855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07477451860904694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02251020446419716;0.044090326875448234;0.23484572768211365;0.01917208544909954;0.0;0.0;0.0;0.0;0.0;0.02309122122824192;0.0;0.0;0.0;0.0;0.17276062071323395;0.0;0.0;0.029015123844146732;0.0;0.0;0.033034685999155045;0.0;0.0;0.0;0.0;0.019372211769223213;0.0;0.18575294315814966
2137;hu0126;HKU;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013326280750334265;0.0;0.0;0.016295991837978363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1498473584651947;0.0;0.0;0.7845824360847473;0.0327494814991951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2138;hu0127;HKU;2004;0.1482638269662857;0.0;0.14328567683696747;0.08111028373241425;0.0;0.1402890384197235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05053747445344925;0.0;0.0;0.0;0.0;0.0;0.3952285945415497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029612280428409576;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2139;hu0128;HKU;2006;0.24348901212215426;0.0;0.0;0.13784341514110565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10949040204286577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1858978271484375;0.0;0.0;0.0;0.0;0.0;0.0;0.031326722353696816;0.2732592225074768;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2140;hu0129;HKU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2468278557062149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4759726524353027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27077382802963257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2141;hu0130;HKU;2005;0.12070214748382567;0.0;0.0;0.044943224638700485;0.0;0.0;0.0;0.2237817645072937;0.0;0.0;0.0;0.0119126308709383;0.0;0.0;0.07298143208026886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0296015664935112;0.0;0.0;0.0;0.0;0.0;0.2941145002841949;0.0;0.0;0.1011401042342186;0.0;0.0;0.09638670831918716;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2142;hu0131;HKU;2011;0.10121825337409973;0.0;0.0;0.4445666074752808;0.0;0.0;0.0;0.06843823194503784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056206073611974716;0.0;0.0;0.07781118154525757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2441232204437256;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2143;hu0132;HKU;2004;0.2287167757749557;0.0;0.0;0.0;0.0;0.010601884685456751;0.0;0.315679132938385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047597236931324005;0.0941922962665558;0.0;0.0;0.0;0.17437441647052765;0.0;0.1211683824658394;0.0
2144;hu0133;HKU;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5487625598907471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4477370083332062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2145;hu0134;HKU;2008;0.024446876719594;0.2053515762090683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02843993343412876;0.05130492523312569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4860787093639374;0.0;0.0;0.0;0.0;0.18904608488082889;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2146;hu0135;HKU;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050976928323507316;0.0;0.0;0.0;0.0;0.0;0.0;0.4202620983123779;0.0;0.0;0.0;0.01332717016339302;0.0;0.0;0.0;0.2841402590274811;0.0;0.0;0.0;0.0;0.0;0.0;0.17497271299362185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043255660682916634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2147;hu0137;HKU;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07960040122270584;0.0;0.0;0.0;0.0;0.4993129372596741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2706134915351868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13829411566257474;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2148;hu0138;HKU;2003;0.0;0.4648900926113129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01793412305414677;0.0;0.0;0.5059438943862915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2149;hu0139;HKU;2006;0.0;0.3282054662704468;0.0;0.3799943625926971;0.03407598286867142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2500406801700592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2150;hu0140;HKU;2012;0.11172596365213394;0.041523907333612435;0.0;0.11590273678302765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04187699407339096;0.0;0.0;0.0;0.0;0.072164386510849;0.0;0.14759008586406708;0.0;0.06075235083699225;0.07220334559679031;0.0;0.20030762255191806;0.0;0.0;0.0;0.0;0.09112750738859177;0.0;0.0;0.0;0.01563539355993271;0.0;0.0;0.023110905662178997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2151;hu0141;HKU;2015;0.0;0.0;0.0;0.15685750544071198;0.025709085166454315;0.0;0.0;0.12065210938453674;0.0;0.0;0.0;0.0;0.3011546730995178;0.1547493040561676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15681199729442594;0.0;0.0;0.0;0.0;0.0;0.027097016572952267;0.0;0.0;0.0;0.0;0.0;0.04531178995966911;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2152;hu0142;HKU;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010573100298643112;0.0;0.0;0.0;0.2387758195400238;0.0;0.0;0.014775155112147331;0.0;0.0;0.0;0.0;0.22817741334438324;0.0;0.0;0.0;0.0;0.0;0.0;0.35224443674087524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01845459081232548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12184429168701172
2153;hu0143;HKU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9973884820938109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2154;hu0144;HKU;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8611130714416504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11424001306295395;0.0;0.0;0.0;0.010593530721962452;0.0;0.0;0.0
2155;hu0145;HKU;2016;0.042717572301626205;0.08720517158508301;0.0;0.08233004808425902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05307778343558312;0.0;0.0336565300822258;0.0;0.0;0.0;0.0;0.045325126498937614;0.0;0.022474084049463272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04353202506899834;0.4438295066356659;0.03472857177257538;0.03205996379256248;0.0;0.0;0.0;0.0;0.0;0.06773657351732254;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2156;hu0146;HKU;2005;0.06712720543146132;0.04159129410982132;0.2342343479394913;0.0;0.019133418798446652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1913071572780609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3637795448303223;0.0;0.0;0.0;0.0;0.0;0.03275435417890549;0.0;0.0;0.0;0.04691090807318688;0.0;0.0;0.0
2157;hu0147;HKU;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21704553067684174;0.0;0.0;0.0;0.0;0.0;0.5462160110473633;0.0;0.0;0.0;0.0;0.03400054946541786;0.0;0.16574683785438538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02043972723186016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
