	id	filename	author	title	year	2	3	14	7	15	19	13	8	6	0	17	12	10	5	18	9	1	11	16	4
55	55	andolt_nacht_1910_008.txt	andolt	nacht	1910	0.0	0.21382162	0.0	0.0	0.5431061	0.0	0.0	0.0	0.0	0.0	0.0	0.2421696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	56	andolt_nacht_1910_009.txt	andolt	nacht	1910	0.0	0.2753247	0.0	0.0	0.470076	0.0	0.0	0.0	0.0	0.0	0.25374892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	57	andolt_nacht_1910_010.txt	andolt	nacht	1910	0.0	0.47535017	0.0	0.0	0.2539605	0.0	0.0	0.0	0.0	0.0	0.0	0.26972294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	58	andolt_nacht_1910_011.txt	andolt	nacht	1910	0.0	0.43578392	0.0	0.0	0.31585222	0.0	0.0	0.0	0.24745616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	59	andolt_nacht_1910_012.txt	andolt	nacht	1910	0.0	0.39243448	0.0	0.0	0.32039586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2863226	0.0	0.0	0.0	0.0	0.0	0.0
60	60	andolt_nacht_1910_013.txt	andolt	nacht	1910	0.0	0.44987208	0.0	0.0	0.33048674	0.0	0.0	0.0	0.21867576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	61	andolt_nacht_1910_014.txt	andolt	nacht	1910	0.090067424	0.21344481	0.12865995	0.0	0.56705934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	62	andolt_nacht_1910_015.txt	andolt	nacht	1910	0.0	0.010140502	0.0	0.0	0.61364484	0.0	0.0	0.0	0.0	0.0	0.37543958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	63	andolt_nacht_1910_016.txt	andolt	nacht	1910	0.0	0.09574496	0.0	0.0	0.54914814	0.0	0.0	0.0	0.0	0.0	0.35423645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	64	andolt_nacht_1910_017.txt	andolt	nacht	1910	0.0	0.9732192	0.0	0.0	0.025824318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	65	andolt_nacht_1910_018.txt	andolt	nacht	1910	0.0	0.4722787	0.0	0.0	0.26636422	0.0	0.0	0.0	0.21549638	0.0	0.0	0.044981815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	66	andolt_nacht_1910_019.txt	andolt	nacht	1910	0.0	0.60786486	0.0	0.0	0.104213536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28699124	0.0	0.0	0.0	0.0
67	67	andolt_nacht_1910_020.txt	andolt	nacht	1910	0.0	0.11063061	0.0	0.0	0.8883713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	68	andolt_nacht_1910_021.txt	andolt	nacht	1910	0.13888232	0.24744062	0.0	0.0	0.61278665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	69	andolt_nacht_1910_022.txt	andolt	nacht	1910	0.0	0.42800787	0.0	0.21539618	0.3557381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	70	andolt_nacht_1910_023.txt	andolt	nacht	1910	0.0	0.5037136	0.0	0.18361533	0.31170577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	71	andolt_nacht_1910_024.txt	andolt	nacht	1910	0.0	0.6632302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32782716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	72	andolt_nacht_1910_025.txt	andolt	nacht	1910	0.27273354	0.64489305	0.0	0.0	0.08144354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	73	andolt_nacht_1910_026.txt	andolt	nacht	1910	0.05211114	0.5210348	0.0	0.0	0.42589477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	74	andolt_nacht_1910_027.txt	andolt	nacht	1910	0.0	0.53931487	0.0	0.0	0.45973018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	75	andolt_nacht_1910_028.txt	andolt	nacht	1910	0.0	0.11278643	0.0	0.0	0.88624924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	76	andolt_nacht_1910_029.txt	andolt	nacht	1910	0.0	0.15271047	0.0	0.0	0.73649925	0.0	0.0	0.0	0.10988774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	77	andolt_nacht_1910_030.txt	andolt	nacht	1910	0.0	0.4855885	0.10339653	0.0	0.41015998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	78	andolt_nacht_1910_031.txt	andolt	nacht	1910	0.27337337	0.44805655	0.0	0.0	0.27766204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	79	andolt_nacht_1910_032.txt	andolt	nacht	1910	0.0	0.21770938	0.0	0.0	0.6159729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16540526	0.0	0.0	0.0	0.0	0.0
80	80	andolt_nacht_1910_033.txt	andolt	nacht	1910	0.0	0.6249061	0.0	0.16516897	0.20890656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	81	andolt_nacht_1910_034.txt	andolt	nacht	1910	0.0	0.49480772	0.0	0.0	0.5041882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82	82	andolt_nacht_1910_035.txt	andolt	nacht	1910	0.11546488	0.5237866	0.0	0.0	0.31908026	0.0	0.0	0.0	0.040743735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	83	andolt_nacht_1910_036.txt	andolt	nacht	1910	0.0	0.5056567	0.0	0.0	0.49335092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	84	andolt_nacht_1910_037.txt	andolt	nacht	1910	0.0	0.7490572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24230954	0.0	0.0	0.0
85	85	andolt_nacht_1910_038.txt	andolt	nacht	1910	0.0	0.48865297	0.0	0.0	0.51033694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	86	andolt_nacht_1910_039.txt	andolt	nacht	1910	0.0	0.54596424	0.0	0.0	0.25209877	0.0	0.0	0.0	0.0	0.0	0.0	0.20095983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87	87	andolt_nacht_1910_040.txt	andolt	nacht	1910	0.0	0.69220835	0.15690771	0.02144548	0.05894327	0.0	0.0	0.0	0.0	0.0	0.023115087	0.0	0.0	0.0	0.0	0.0	0.0	0.021824323	0.022520406	0.0
88	88	arnim_invalide_1910_000.txt	arnim	invalide	1910	0.0	0.36019865	0.3650622	0.0	0.0	0.0	0.0	0.2538975	0.0	0.0	0.013378312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	89	arnim_invalide_1910_001.txt	arnim	invalide	1910	0.0	0.49641293	0.078547835	0.41391015	0.010328216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	90	arnim_invalide_1910_002.txt	arnim	invalide	1910	0.0	0.35972962	0.0	0.0	0.39130443	0.0	0.0	0.0	0.0	0.0	0.2481423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	91	arnim_invalide_1910_003.txt	arnim	invalide	1910	0.0	0.21113388	0.0	0.0	0.59407985	0.0	0.0	0.0	0.0	0.0	0.045149926	0.0	0.0	0.0	0.0	0.0	0.0	0.14881538	0.0	0.0
92	92	arnim_invalide_1910_004.txt	arnim	invalide	1910	0.0	0.48610064	0.0	0.0	0.51285577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	93	arnim_invalide_1910_005.txt	arnim	invalide	1910	0.0	0.43833336	0.0	0.0	0.4592853	0.0	0.0	0.0	0.0	0.10142314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	94	arnim_invalide_1910_006.txt	arnim	invalide	1910	0.0	0.5278122	0.0	0.0	0.3120553	0.0	0.0	0.0	0.15919244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95	95	arnim_invalide_1910_007.txt	arnim	invalide	1910	0.0	0.36603746	0.135324	0.0	0.4976871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	96	arnim_invalide_1910_008.txt	arnim	invalide	1910	0.0	0.15008517	0.0	0.0	0.84896994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	97	arnim_invalide_1910_009.txt	arnim	invalide	1910	0.0	0.57547086	0.0	0.0	0.42356303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	98	arnim_invalide_1910_010.txt	arnim	invalide	1910	0.0	0.12212875	0.0	0.0	0.8136889	0.0	0.0	0.0	0.06324776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	99	arnim_invalide_1910_011.txt	arnim	invalide	1910	0.0	0.14760455	0.0	0.0	0.7501964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10124214	0.0	0.0	0.0
100	100	arnim_invalide_1910_012.txt	arnim	invalide	1910	0.0	0.3140225	0.0	0.0	0.6850264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101	101	arnim_invalide_1910_013.txt	arnim	invalide	1910	0.0	0.2589575	0.0	0.0	0.600227	0.13993599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102	102	arnim_invalide_1910_014.txt	arnim	invalide	1910	0.0	0.30659926	0.0	0.0	0.6924278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	103	arnim_invalide_1910_015.txt	arnim	invalide	1910	0.0	0.25439322	0.0	0.13805674	0.60654265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104	104	arnim_invalide_1910_016.txt	arnim	invalide	1910	0.0	0.04715805	0.0	0.0	0.7902646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1616344	0.0	0.0	0.0	0.0	0.0	0.0
105	105	arnim_invalide_1910_017.txt	arnim	invalide	1910	0.0	0.3750419	0.0	0.0	0.43570203	0.18835998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	106	arnim_invalide_1910_018.txt	arnim	invalide	1910	0.0	0.55224663	0.0	0.0	0.23650977	0.20714751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107	107	auerbach_diethelm_1910_000.txt	auerbach	diethelm	1910	0.0	0.3468232	0.17641783	0.0	0.012469773	0.0	0.0	0.0	0.0	0.0	0.0	0.4633633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108	108	auerbach_diethelm_1910_001.txt	auerbach	diethelm	1910	0.0	0.0144866835	0.047594942	0.0	0.54792374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38929325	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	109	auerbach_diethelm_1910_002.txt	auerbach	diethelm	1910	0.0	0.2218922	0.0	0.0	0.54611224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2311007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	110	auerbach_diethelm_1910_003.txt	auerbach	diethelm	1910	0.0	0.012958541	0.0	0.0	0.5338452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4522733	0.0	0.0	0.0	0.0	0.0	0.0
111	111	auerbach_diethelm_1910_004.txt	auerbach	diethelm	1910	0.0	0.25652426	0.0	0.0	0.7424088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112	112	auerbach_diethelm_1910_005.txt	auerbach	diethelm	1910	0.0	0.4715175	0.0	0.0	0.527396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113	113	auerbach_diethelm_1910_006.txt	auerbach	diethelm	1910	0.0	0.48549432	0.0	0.0	0.23286733	0.2805994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	114	auerbach_diethelm_1910_007.txt	auerbach	diethelm	1910	0.0	0.09280096	0.0	0.0	0.9062243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	115	auerbach_diethelm_1910_008.txt	auerbach	diethelm	1910	0.0	0.017596453	0.0	0.0	0.6474613	0.33403802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	116	auerbach_diethelm_1910_009.txt	auerbach	diethelm	1910	0.0	0.57632077	0.0	0.0	0.25713968	0.0	0.0	0.0	0.0	0.0	0.0	0.16549833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	117	auerbach_diethelm_1910_010.txt	auerbach	diethelm	1910	0.0	0.53521955	0.0	0.0	0.18371116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27997696	0.0	0.0	0.0	0.0
