;Unnamed: 0;author;title;gender;sizecat;canonicity;timeslot;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
32;FRA0010_Ponson-032;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02046373300254345;0.0;0.0;0.0;0.0;0.0;0.8409068584442139;0.0;0.13378743827342987;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;FRA0010_Ponson-033;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.05954820290207862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9346603155136108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;FRA0010_Ponson-034;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.08102904260158539;0.0;0.0907650738954544;0.0;0.0;0.0;0.0;0.059092640876770026;0.0;0.0;0.0;0.0;0.0;0.0;0.039561942219734185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0329110212624073;0.0;0.0;0.6914772391319275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;FRA0010_Ponson-035;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.044996246695518494;0.01488823443651199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06425631046295166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03352177515625954;0.0;0.0;0.0;0.14797313511371613;0.0;0.6895354986190796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;FRA0010_Ponson-036;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19885775446891785;0.0;0.0;0.0;0.0;0.0;0.0;0.0944005399942398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22096988558769226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4807315766811371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37;FRA0010_Ponson-037;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.994487166404724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38;FRA0010_Ponson-038;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.1107935756444931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040875036269426346;0.0;0.09425880014896393;0.0;0.025473110377788544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06531137228012085;0.0;0.13262036442756653;0.0;0.5262587070465088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39;FRA0010_Ponson-039;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9938433766365052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;FRA0010_Ponson-040;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17649249732494354;0.0;0.0;0.0;0.0;0.0;0.0;0.055337674915790565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2355056554079056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5274928808212279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41;FRA0010_Ponson-041;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.14880184829235074;0.0;0.0;0.0;0.0;0.0;0.0;0.012001040391623974;0.0;0.036993663758039474;0.0;0.0;0.0;0.0;0.0;0.0;0.10717008262872696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02477594278752804;0.011860660277307034;0.0;0.0;0.0;0.0;0.4457787275314331;0.0;0.2084464430809021;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;FRA0010_Ponson-042;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.038701683282852166;0.0;0.0;0.03805544227361679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12157078087329865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046313028782606125;0.07963694632053375;0.0;0.0;0.6707844734191895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43;FRA0010_Ponson-043;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2360867410898209;0.0;0.0;0.0;0.0;0.0;0.7567716240882874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;FRA0010_Ponson-044;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10372918099164964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.890547513961792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;FRA0010_Ponson-045;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.050183955579996116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05609798058867455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04162108898162842;0.0;0.0;0.0;0.7477803230285645;0.0;0.0993712916970253;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;FRA0010_Ponson-046;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052463933825492866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058547023683786385;0.0;0.0;0.0;0.0;0.0;0.8830812573432922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47;FRA0010_Ponson-047;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9928383827209472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48;FRA0010_Ponson-048;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17321209609508514;0.0;0.0;0.17510725557804108;0.0;0.031197099015116688;0.0;0.0;0.09736485779285432;0.0;0.0;0.12344762682914735;0.14865696430206302;0.0;0.0;0.0;0.0;0.2466733604669571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;FRA0010_Ponson-049;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.01300291158258915;0.0;0.0;0.0;0.0;0.0;0.03210616111755371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20877858996391296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.044928569346666336;0.03956705704331398;0.0;0.0;0.02036581747233868;0.0;0.5463545322418213;0.0;0.0909346491098404;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;FRA0010_Ponson-050;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04954754188656807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0655868798494339;0.0;0.0;0.0;0.0;0.0;0.8784598112106323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51;FRA0010_Ponson-051;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11965512484312055;0.0;0.0;0.0;0.0;0.0;0.8732544183731079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52;FRA0010_Ponson-052;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9947305917739868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;FRA0010_Ponson-053;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0625603049993515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23590704798698425;0.0;0.0;0.0;0.0;0.0;0.6949617266654968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;FRA0010_Ponson-054;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032313771545886986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8755541443824768;0.0;0.06930375099182129;0.0;0.0;0.0;0.0181741900742054;0.0;0.0;0.0
55;FRA0010_Ponson-055;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8635069727897644;0.0;0.1314123123884201;0.0;0.0;0.0;0.0;0.0;0.0;0.0
