	idno	univ	year	date	title	count	0	2	4	1	3	6	7	9	8	5
2932	pu0733	PolyU	2006	2006-12-04	PolyU President’s Awards honour distinguished staff	1	0.122406855	0.0	0.06908242	0.0	0.7464929	0.060969308	0.0	0.0	0.0	0.0
2933	pu0382	PolyU	2003	2003-11-01	PolyU honours Outstanding Students of the Department of Faculty of Construction and Land Use	1	0.20748372	0.6414355	0.1453122	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2934	cu0679	CUHK	2007	2007-01-10	CUHK Launches the 1st JD/MBA Double Degree Programme in Asia	1	0.0	0.0	0.390425	0.6056123	0.0	0.0	0.0	0.0	0.0	0.0
2935	hu1310	HKU	2012	2012-01-18	HKU Faculty of Dentistry Dean named a King James IV Professor by Royal College of Surgeons of Edinburgh	1	0.28134724	0.0	0.6001626	0.1169358	0.0	0.0	0.0	0.0	0.0	0.0
2936	cu2296	CUHK	2016	2016-07-05	CUHK School of Chinese Medicine and University Library Jointly Present a New Digital Collection ‘Chinese Medicine Texts Collection’ for Public Access	1	0.07932005	0.0	0.13265853	0.0	0.025493635	0.09887135	0.5073514	0.110247	0.0120928725	0.0336866
2937	cu1021	CUHK	2011	2011-05-05	CUHK Pioneers DNA Chip for Prenatal Diagnosis in HK	1	0.19772151	0.55595106	0.0	0.11757872	0.0	0.0	0.0	0.0	0.12549704	0.0
2938	hu0627	HKU	2007	2007-05-10	"Zen Master the Venerable Thich Nhat Hanh speaks on ""True Power"""	1	0.19855726	0.46748185	0.33067143	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2939	cu0122	CUHK	2009	2009-11-15	Two CUHK-led Research Projects Made UGC Areas of Excellence	1	0.0	0.0	0.48204768	0.0	0.5129564	0.0	0.0	0.0	0.0	0.0
2940	pu1101	PolyU	2009	2009-02-03	PolyU helps unleash student&amp;#39;s innovation and entrepreneurship potential	1	0.0	0.03923052	0.22423516	0.5233256	0.04297301	0.16862142	0.0	0.0	0.0	0.0
2941	cu1627	CUHK	2013	2013-09-17	CUHK Announces Latest Medical Treatment for Minor Stroke	1	0.0	0.8688273	0.0	0.0	0.1218085	0.0	0.0	0.0	0.0	0.0
2942	cu1456	CUHK	2012	2012-12-19	CUHK Pioneers the Use of a New Non-Invasive Imaging Technology to Measure Fatty Liver - a problem affecting 27% of the adult population in HK  	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9985256	0.0
2943	pu2469	PolyU	2013	2013-02-28	Joint primary School Mathematics Competition comes to a fruitful close	1	0.25351423	0.0	0.40576136	0.0	0.31686696	0.0	0.0	0.021788847	0.0	0.0
2944	pu2514	PolyU	2013	2013-05-14	PolyU launches Executive Diploma in Accountancy Programme	1	0.36082903	0.0	0.34453186	0.0	0.0	0.09788759	0.09849276	0.0716713	0.026139727	0.0
2945	cu1581	CUHK	2013	2013-06-26	CUHK-PWH Hybrid Cardiovascular Operating Theatre Officially Opens Multi-functional Setting Enhances Surgical Outcomes	1	0.19172043	0.31206116	0.060988605	0.0	0.22547299	0.0	0.0	0.20724906	0.0	0.0
2946	pu1007	PolyU	2008	2008-07-07	PolyU and Lane Crawford showcase Hong Kong’s designers of tomorrow	1	0.0	0.43367818	0.0	0.0	0.448304	0.116372384	0.0	0.0	0.0	0.0
2947	cu1321	CUHK	2012	2012-05-29	CUHK Green Pioneer Series CUHK Recommends Hong Kong’s New Air Quality Objectives Should Not Ignore Coarse Particulate Pollutants	1	0.0	0.0	0.44267955	0.13563544	0.41085976	0.0	0.0	0.0	0.0	0.0
2948	pu0983	PolyU	2008	2008-04-30	PolyU expertise put to good use in building architectural marvels in Beijing	1	0.0	0.0	0.09752991	0.7640367	0.0	0.0	0.1324183	0.0	0.0	0.0
2949	pu2035	PolyU	2011	2011-01-14	PolyU study sheds light on driving behaviour of HK motorcyclists	1	0.4145076	0.0	0.57983893	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2950	pu1541	PolyU	2006	2006-06-16	SPEED partners with prestigious institutions to groom LLB students	1	0.0	0.0	0.07195863	0.014403366	0.35490766	0.5317753	0.0	0.02609063	0.0	0.0
2951	cu1262	CUHK	2012	2012-03-04	CUHK I‧CARE Programme Proudly Presents a ‘Floral Festival’ Three Eminent Figures in Arts and Culture to Share Inspiring Stories at University Lectures on Civility 	1	0.0	0.053142183	0.59949905	0.0	0.0	0.0	0.23752713	0.0	0.0	0.10608579
2952	hu1122	HKU	2005	2005-08-16	"HKU Professor Patrick YK Chau won ""The Best Conference Paper Award"" at the 9th Pacific-Asia Conference on Information Systems"	1	0.4420789	0.0	0.21877462	0.0	0.26542407	0.046506383	0.0	0.026522039	0.0	0.0
2953	cu0808	CUHK	2010	2010-04-28	CUHK Celebrates Prof. Yau Shing-tung Being Named Wolf Prize Laureate	1	0.0	0.0	0.6436085	0.3523634	0.0	0.0	0.0	0.0	0.0	0.0
2954	pu1533	PolyU	2006	2006-05-24	PolyU to raise funds on the green	1	0.107485436	0.669471	0.12159494	0.0	0.0	0.0	0.0	0.097816296	0.0	0.0
2955	cu1216	CUHK	2011	2011-12-20	CUHK Pioneers MRI Iron Assessment for Thalassemia Children in Southern China	1	0.20155723	0.0	0.3007228	0.49325475	0.0	0.0	0.0	0.0	0.0	0.0
2956	hu1037	HKU	2015	2015-10-20	HKU initiates the first large-scale public cardiac screening for first-time marathon runners Hopes to reduce the morbidity and mortality of cardiovascular diseases	1	0.0	0.0	0.0	0.14732923	0.0	0.0	0.16201748	0.689192	0.0	0.0
2957	cu1729	CUHK	2014	2014-01-06	CUHK and Shun Hing Group Present Lecture Series in Arts and Humanities Renowned Picture Book Author Jimmy Liao to Speak on His Passion on Creation  Lecture Relocated due to Oversubscription	1	0.49392495	0.0	0.18638368	0.20458661	0.0	0.0	0.0	0.0	0.113555595	0.0
2958	hu0743	HKU	2010	2010-10-11	HKU Launches the First Cultural Leadership Programme in Asia Expect 100 cultural talents to be nurtured in 5 years	1	0.46787614	0.0	0.40447018	0.0	0.12363918	0.0	0.0	0.0	0.0	0.0
2959	hu0439	HKU	2011	2011-09-07	Review Panel set to examine key issues of University event arrangements	1	0.07837113	0.042656105	0.2516357	0.56154376	0.0	0.0	0.0	0.0	0.06483925	0.0
2960	cu3440	CUHK	2005	2005-11-11	Milestone in the Treatment of Childhood Acute Leukemia in HK	1	0.0	0.0	0.0	0.0	0.0	0.6131422	0.0	0.2898221	0.0	0.09597759
2961	pu0722	PolyU	2006	2006-11-29	PolyU excels in building services engineering teaching and research	1	0.0	0.0	0.2285454	0.0	0.6650249	0.0	0.0	0.0	0.10521901	0.0
2962	cu1893	CUHK	2014	2014-10-02	Daya Bay Collaboration Releases New Results on ‘Sterile’ Neutrino CUHK-led Hong Kong Team Participate in International Physics Research	1	0.0	0.0	0.0	0.019911371	0.0	0.025369102	0.40408453	0.4253177	0.12412236	0.0
2963	cu1637	CUHK	2013	2013-09-30	CUHK Faculty of Engineering and Microsoft Research of Hong Kong Jointly Develop WISER to Optimize Indoor Wireless Connectivity Using TV White Spaces	1	0.09571131	0.0	0.3011789	0.5919659	0.0	0.0	0.0	0.0	0.0	0.0
2964	pu2063	PolyU	2011	2011-03-04	PolyU Opens its Samsung Digital Lab for Hospitality Technology and New Premises for its School of Hotel and Tourism Management	1	0.02283199	0.24367256	0.09423146	0.05181484	0.0	0.0	0.49680218	0.08995298	0.0	0.0
2965	cu3634	CUHK	2006	2006-03-22	CUHK BA Students Participate in Internaltion Competition with Creative Business Plan	1	0.024840731	0.82085	0.0	0.10681513	0.046275914	0.0	0.0	0.0	0.0	0.0
2966	pu1166	PolyU	2009	2009-05-26	PolyU displays innovative works of renowned textile designer	1	0.0	0.0	0.89531827	0.0	0.0885308	0.0	0.0	0.0	0.0	0.0
2967	cu0702	CUHK	2007	2007-03-28	Prestigious Award for CUHK Scholar Professor Dennis Lo Bestowed the Cheung Kong Achievement Award	1	0.0	0.0	0.16351712	0.71088046	0.0	0.0	0.0	0.0	0.0	0.12186133
2968	cu1682	CUHK	2013	2013-11-08	CUHK Opens S.H. Ho Urology Centre to Promote Earlier Diagnosis and Management of Prostate Cancer to the Territory	1	0.0	0.0	0.10758873	0.0	0.21037237	0.47595042	0.023477629	0.0661701	0.115288876	0.0
2969	pu1807	PolyU	2004	2004-07-19	PolyU proves top player in engineering research	1	0.07858272	0.09219049	0.23764129	0.0	0.0	0.017070753	0.5092754	0.014010492	0.0	0.050515115
2970	hu0690	HKU	2008	2008-03-15	International Conference to Explore the Olympics and Asian Sports with Perspectives from Beijing	1	0.057341732	0.13013709	0.24337484	0.0	0.0	0.0	0.14319089	0.4240033	0.0	0.0
2971	pu2248	PolyU	2012	2012-02-20	"International Conference reflects on ""Vision of Peace"" through film representation"	1	0.5759072	0.0	0.42045766	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2972	cu1819	CUHK	2014	2014-05-23	CUHK Master of Architecture: 18th Graduation Show	1	0.052076124	0.31149057	0.037267845	0.0	0.07066873	0.0	0.4174907	0.0	0.11015086	0.0
2973	cu1987	CUHK	2015	2015-03-10	CUHK Study Reveals Peer Support  Can Reduce Hospital Admission of Distressed Diabetes Patients	1	0.13491099	0.18258965	0.2621427	0.0	0.0	0.0	0.39193124	0.0	0.027661666	0.0
2974	pu6025	PolyU	2014	2014-08-29	Blood Donor Centre Opens at PolyU	1	0.0	0.11159429	0.2015295	0.0	0.2819661	0.18870324	0.0	0.0	0.1270145	0.087741934
2975	cu0165	CUHK	2009	2009-09-21	CUHK Accountancy Graduates Swept All Top Awards  in the Latest HKICPA’s QP Final Examination	1	0.010238399	0.96225446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2976	cu3052	CUHK	2006	2006-08-07	CUHK's Department of Economics Releases Survey Results on Business Confidence in June 2006	1	0.09672427	0.0	0.17646189	0.72081816	0.0	0.0	0.0	0.0	0.0	0.0
2977	pu2392	PolyU	2012	2012-11-06	PolyU alumni to celebrate 75th Anniversary at Homecoming Fiesta	1	0.2520163	0.6408207	0.0	0.0	0.0	0.0	0.103069566	0.0	0.0	0.0
2978	hu0145	HKU	2016	2016-01-08	Launch Ceremony and Press Conference for  “Jockey Club End-of-Life Community Care Project” 	1	0.0	0.9713556	0.0	0.0	0.022357248	0.0	0.0	0.0	0.0	0.0
2979	cu2124	CUHK	2015	2015-11-13	Children’s Issues Forum: Experts share insights into framing of the long awaited Hong Kong Children Bill	1	0.0	0.0	0.0	0.0	0.16061516	0.0	0.7809789	0.056718186	0.0	0.0
2980	hu0904	HKU	2006	2006-08-25	Examination for Registration as a Grade C Electrical Worker	1	0.76388377	0.0	0.21881737	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2981	hu0432	HKU	2016	2016-03-20	HKU and CUHK hold the 13th Vice-Chancellor's Cup Soccer Match	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9989581	0.0
2982	hu0247	HKU	2013	2013-01-09	Major breakthrough in smart grid technology  by HKU/Imperial College London research team  to provide key solution to future renewable energy power systems	1	0.11994345	0.0	0.0	0.0	0.0	0.8780169	0.0	0.0	0.0	0.0
2983	hu0596	HKU	2010	2010-07-15	New Publication by HKU Paediatricians ‘Childhood Rheumatic Diseases 3 – The Paediatric Diseases You Must Learn’	1	0.0	0.0	0.54558265	0.0	0.0	0.0	0.0	0.0	0.44563577	0.0
2984	cu2048	CUHK	2015	2015-07-02	CUHK Named World’s Most Impactful Research Institution in Telecoms  Innovative Network Coding Techniques Revolutionize Wireless Communications	1	0.1900043	0.0	0.3207188	0.0	0.10723702	0.20583254	0.1021266	0.04824523	0.0	0.025457649
2985	pu1987	PolyU	2010	2010-10-31	PolyU wins industry’s support to advance cutting-edge technology	1	0.3543902	0.17967075	0.06322764	0.0	0.0	0.19088066	0.034535874	0.1676716	0.0	0.0
2986	pu2290	PolyU	2012	2012-04-26	PolyU teams crowned at Inter-universities Sports Competitions	1	0.107181385	0.0	0.5474135	0.24266791	0.0	0.0	0.0	0.0	0.0	0.10095208
2987	pu0921	PolyU	2007	2007-11-15	PolyU strikes new deal with China’s National Sports Training Centre	1	0.020136172	0.026888847	0.03697755	0.039907455	0.071752466	0.67756927	0.12611929	0.0	0.0	0.0
2988	cu0129	CUHK	2009	2009-11-09	Foundation Stone Laying Ceremony for Yasumoto International Academic Park and Appreciation Ceremony of Yasumoto International Exchange Scholarship Scheme	1	0.0	0.0	0.05765545	0.29916236	0.05785466	0.0	0.40781984	0.0	0.0	0.17724594
2989	pu1826	PolyU	2003	2003-11-18	PolyU's facility management programme wins international accreditation	1	0.032156244	0.07339713	0.063642606	0.083018325	0.01934786	0.0	0.728101	0.0	0.0	0.0
2990	pu2537	PolyU	2013	2013-05-22	PolyU and WU Co-organise Knowledge Management Workshop	1	0.0	0.0	0.75891596	0.23955731	0.0	0.0	0.0	0.0	0.0	0.0
2991	pu1988	PolyU	2010	2010-11-01	Harvard scholar gives talk on China’s future development	1	0.0	0.37198657	0.6201591	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2992	cu3095	CUHK	2004	2004-10-27	Sexual dysfunction heralds life threatening complications in diabetic men	1	0.13178203	0.0	0.32871535	0.31753266	0.0	0.0	0.0	0.0	0.0	0.21896596
2993	hu0424	HKU	2014	2014-11-27	HKU Master of Urban Design students and staff win the Grand Winning Entry and Shortlisted Entry of the Kai Tak Fantasy International Ideas Competition 	1	0.07546019	0.23576868	0.4142482	0.0	0.0	0.0	0.11356095	0.0	0.08067366	0.07275318
2994	cu3763	CUHK	2006	2006-09-14	Chinese Academy of Engineering Delegates Visit CUHK	1	0.0	0.64226377	0.22212033	0.12778875	0.0	0.0	0.0	0.0	0.0	0.0
2995	pu1730	PolyU	2006	2006-08-21	PolyU excels in civil engineering research	1	0.0	0.12753586	0.24201821	0.6157604	0.0	0.012037331	0.0	0.0	0.0	0.0
2996	cu1582	CUHK	2013	2013-06-27	Survey Findgs on Evaluation of HKSAR Government’s Performance in Various Policy Areas Released by Hong Kong Institute of Asia-Pacific Studies at CUHK	1	0.0	0.0	0.45941848	0.5360615	0.0	0.0	0.0	0.0	0.0	0.0
2997	cu0561	CUHK	2007	2007-10-16	Four Distinguished Persons Honoured by CUHK	1	0.28397524	0.07409786	0.44533387	0.19528641	0.0	0.0	0.0	0.0	0.0	0.0
2998	pu0880	PolyU	2007	2007-08-16	PolyU’s Faculty of Health and Social Sciences takes part in Hong Kong International Medical and Health Care Fair 2007	1	0.17998731	0.6022754	0.067367435	0.0	0.0	0.0	0.14565729	0.0	0.0	0.0
2999	cu3667	CUHK	2006	2006-09-15	Business Leaders Nurture MBA Students through Elite Mentorship Programme	1	0.3321371	0.0	0.18945555	0.47644302	0.0	0.0	0.0	0.0	0.0	0.0
3000	cu1531	CUHK	2013	2013-04-14	CUHK CLOVER Programme United Local and Non-local Students to Spread Love, Care and Green Concept in Community Supported by CUHK – Hang Seng I‧CARE Local Service Project Scheme 	1	0.06592586	0.0	0.36636445	0.3059413	0.0	0.0	0.0	0.0	0.0	0.25854826
3001	cu2152	CUHK	2015	2015-12-15	The CUHK Library Presents Exhibition on Philippine History The Story of the Making of The Philippines - in Maps and Flags	1	0.20328757	0.15739198	0.091265835	0.0	0.0	0.0	0.49764797	0.049396336	0.0	0.0
3002	pu1757	PolyU	2005	2005-07-07	Agreement Signing Ceremony between CII-HK and PolyU for Research on Best Practices in Managing Specialist Sub-contracting Performance	1	0.0	0.2930291	0.0	0.49506956	0.17965144	0.0	0.030402971	0.0	0.0	0.0
3003	pu1644	PolyU	2010	2010-02-04	PolyU honours outstanding students of the year	1	0.022302754	0.17751934	0.26597324	0.0	0.0	0.0	0.53263503	0.0	0.0	0.0
3004	cu1857	CUHK	2014	2014-08-08	CUHK Admits Outstanding HKDSE Students	1	0.054463852	0.23898114	0.026054144	0.0	0.0	0.0	0.41805255	0.10589634	0.1490057	0.0
3005	pu0912	PolyU	2007	2007-10-31	PolyU Faculty of Engineering holds Graduation Ceremony	1	0.20854673	0.0	0.54672027	0.054268602	0.09476022	0.035621285	0.0	0.0	0.0584466	0.0
3006	pu0387	PolyU	2003	2003-10-19	PolyU offers largest number of accredited training programmes on mainland	1	0.0	0.28421786	0.22814411	0.0	0.2360533	0.0	0.0	0.0	0.016904641	0.22953932
3007	cu1298	CUHK	2012	2012-04-17	The Chinese University of Hong Kong Appoints Prof Liu Yingli as Advisory Board Member of Center BiG 	1	0.108921625	0.3999756	0.48741442	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3008	pu2047	PolyU	2011	2011-02-14	PolyU experts raise standard in aero engine maintenance	1	0.040384784	0.0	0.738713	0.11657178	0.0	0.0	0.0	0.0	0.102547206	0.0
3009	hu0766	HKU	2015	2015-10-30	Africa’s Premier Diva - Angelique Kidjo @ HKU	1	0.8513748	0.021508958	0.02562814	0.03089012	0.017308393	0.012495915	0.015457719	0.010739472	0.0	0.0
3010	pu1052	PolyU	2008	2008-10-30	PolyU wins Samsung's support to advance hospitality technology	1	0.67676884	0.049019195	0.19702066	0.075088665	0.0	0.0	0.0	0.0	0.0	0.0
3011	cu0290	CUHK	2009	2009-03-02	CUHK Hong Kong Institute of Educational Research Assessing Hong Kong Students’ Literacy from an International Perspective: HKPISA 2009	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9985278	0.0
3012	pu2358	PolyU	2012	2012-09-24	PolyU to honour four distinguished personalities at 18th Congregation	1	0.039276365	0.0	0.0	0.012968114	0.0	0.0	0.35240966	0.5945974	0.0	0.0
3013	cu0902	CUHK	2010	2010-11-11	Record breaking placements for CUHK Global Interns	1	0.0	0.0	0.1722939	0.108821705	0.0	0.0	0.32882643	0.0	0.0	0.3878004
3014	pu0388	PolyU	2003	2003-10-13	PolyU and Warwick honour graduates of joint programme	1	0.0	0.25883412	0.7344005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3015	pu1031	PolyU	2008	2008-09-16	PolyU names building after caring nonagenarian alumnus	1	0.0	0.104367636	0.22883847	0.0	0.48357826	0.0	0.18216264	0.0	0.0	0.0
3016	cu0785	CUHK	2010	2010-05-31	CUHK Green Campus Wins Gold at 2009 Hong Kong Awards for Environmental Excellence 	1	0.18054208	0.46253094	0.13877583	0.0	0.1779264	0.0	0.0	0.0	0.0	0.038054854
3017	hu0855	HKU	2009	2009-01-07	HKU Announced 2009 Q1 HK Macroeconomic Forecast	1	0.027412128	0.25022227	0.43373895	0.0	0.28689632	0.0	0.0	0.0	0.0	0.0
3018	pu1205	PolyU	2009	2009-09-16	PolyU and RVC jointly launch HK’s first-ever Veterinary Nursing Degree	1	0.0	0.8140147	0.13424243	0.05015386	0.0	0.0	0.0	0.0	0.0	0.0
3019	pu2682	PolyU	2013	2013-12-17	PolyU-developed space tool starts lunar exploration	1	0.0	0.08875436	0.08685114	0.0	0.23984627	0.08358064	0.500246	0.0	0.0	0.0
3020	cu2027	CUHK	2015	2015-05-07	CUHK Received Eight Ministry of Education Higher Education Outstanding Scientific Research Output Awards The Highest Share among Hong Kong Institutions	1	0.0	0.0	0.41690958	0.5764769	0.0	0.0	0.0	0.0	0.0	0.0
3021	cu1851	CUHK	2014	2014-07-28	CUHK Appoints Prof. Victor Chan as Head of Chung Chi College	1	0.23163311	0.5453343	0.085937604	0.0	0.0	0.0	0.0	0.0	0.0	0.13246608
3022	cu1916	CUHK	2014	2014-10-31	Renowned Filmmaker Sylvia Chang Spoke to a Full House on CUHK Campus Today for Shun Hing Lecture in Arts and Humanities	1	0.0	0.99374914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3023	cu0098	CUHK	2009	2009-12-15	CUHK Develops a New Pacing Therapy for Patients with Slow Heart Rate to Prevent Heart Failure	1	0.05485267	0.25046682	0.08162709	0.0	0.20969206	0.0	0.32806748	0.0	0.0	0.071353525
3024	cu2266	CUHK	2016	2016-05-19	CUHK School of Architecture Presents the 20th Master of Architecture Graduation Show	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25957024	0.73794603
3025	cu0767	CUHK	2010	2010-05-04	CUHK Finds Poor Glycemic Control Increases Cancer Risk which might be Reduced by Insulin Treatment in Chinese Diabetic Patients 	1	0.0	0.0	0.46736157	0.5308852	0.0	0.0	0.0	0.0	0.0	0.0
3026	pu0329	PolyU	2004	2004-05-07	PolyU names tele-rehabilitation centre after Dr &amp; Mrs Lui Che-woo	1	0.36096025	0.0	0.0	0.32232454	0.18827105	0.075341165	0.0	0.0523532	0.0	0.0
3027	hu0022	HKU	2014	2014-09-17	HKU released findings on  “Knowledge, Attitude, Practices about Mental Health at the Hong Kong Workplace” 	1	0.0	0.0	0.09389607	0.37997603	0.05395938	0.14087911	0.32945737	0.0	0.0	0.0
3028	cu1360	CUHK	2012	2012-07-31	CUHK Proves a Non-invasive Technology Can Successfully Cure Cerebral Arteriovenous Malformation 	1	0.6761713	0.0	0.13484868	0.1364086	0.0	0.0	0.0	0.0	0.05049024	0.0
3029	cu0803	CUHK	2010	2010-07-08	CUHK Discovers Mothers Exposed to Gestational Diabetes Mellitus During Pregnancy can Increase the Risk of Metabolic Syndrome in their Children	1	0.0	0.0	0.9963827	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3030	pu0321	PolyU	2004	2004-06-14	PolyU names building after philanthropist Choi Kai-yau	1	0.17660588	0.0	0.3826818	0.22590052	0.0	0.10024515	0.0	0.0	0.0	0.112758696
3031	hu1414	HKU	2008	2008-11-13	HKU Goes Global -- 10% Rise in Outgoing Exchange Students, to 28 Countries	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.998282	0.0
3032	pu1531	PolyU	2006	2006-05-22	PolyU scholar named International Scientist of the Year	1	0.6729074	0.021117447	0.14133589	0.0	0.0	0.0	0.09639669	0.06734421	0.0	0.0
3033	pu0606	PolyU	2005	2005-11-04	PolyU-affiliated SPEED and HKCC send forth 1,386 graduates	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9987618	0.0
3034	pu1097	PolyU	2009	2009-02-02	PolyU Business Students Participated in Community Service	1	0.0	0.41277257	0.09539776	0.4836897	0.0	0.0	0.0	0.0	0.0	0.0
3035	hu0441	HKU	2016	2016-01-24	HKU Science, Mathematics, and Art (SMArt) Project 2016 at HKU	1	0.4289892	0.31494874	0.0	0.0	0.17492026	0.0	0.07964368	0.0	0.0	0.0
3036	pu6216	PolyU	2016	2016-05-10	PolyU develops RFID-based Drug Management and Electronic Nursing Service Management Systems 	1	0.34841642	0.0	0.17463878	0.0	0.15886776	0.0933627	0.12367339	0.1002848	0.0	0.0
3037	hu0705	HKU	2016	2016-07-14	Craniofacial and Dental Features May Hold the Key to Diagnosis of Daytime Sleepiness in Adolescents 	1	0.0	0.0	0.8184093	0.1776254	0.0	0.0	0.0	0.0	0.0	0.0
3038	hu0604	HKU	2004	2004-11-23	Presentation Ceremony of Prizes and Awards for Faculty of Dentistry and Prince Philip Dental Hospital (Press Invitation)	1	0.13750428	0.3140455	0.5370735	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3039	hu0376	HKU	2007	2007-05-14	The University of Hong Kong – Citibank University Banking Course 2006 – 2007 Graduation Ceremony	1	0.0	0.0	0.29446238	0.62145734	0.06741086	0.0	0.0	0.0	0.0	0.0
3040	cu3038	CUHK	2004	2004-10-19	CUHK Consortium Leads the Business Integration of RFID Technologies for Hong Kong	1	0.5873411	0.0	0.33819142	0.07105178	0.0	0.0	0.0	0.0	0.0	0.0
3041	pu0824	PolyU	2007	2007-04-19	PolyU to host international conference on evidence-based practice in nursing	1	0.1282943	0.0	0.48114598	0.3265019	0.0	0.0	0.0	0.0	0.0	0.06351709
3042	hu0798	HKU	2015	2015-01-18	Harvard and HKU students collaborate for the first time to host the 11th Harvard Model Congress Asia at HKU 	1	0.069990724	0.36729872	0.109036796	0.37124115	0.0	0.0	0.0	0.0	0.08014033	0.0
3043	hu0242	HKU	2004	2004-11-19	HKU Holds Award Presentation Ceremony for Excellence in Teaching and Research (Press Invitation)	1	0.01814841	0.0	0.26133755	0.20944867	0.0	0.48107708	0.0	0.0	0.0	0.0
3044	hu1192	HKU	2003	2003-10-13	HKU APEC Study Centre Forecasts: Hong Kong is out of recession	1	0.0	0.0	0.4176622	0.402722	0.0	0.0	0.0	0.0	0.0	0.17532076
3045	pu6121	PolyU	2015	2015-06-29	PolyU develops a new method for rapid authentication of edible oils and screening of gutter oils	1	0.0	0.14296147	0.5871692	0.0	0.0	0.12852222	0.0	0.13547471	0.0	0.0
3046	cu0841	CUHK	2010	2010-08-03	CUHK Hong Kong Quality of Life Index:  Quality of Life in Hong Kong  Declines Further  	1	0.0	0.0	0.36885124	0.016618166	0.21962298	0.0	0.0	0.0	0.028400177	0.3646097
3047	pu1810	PolyU	2004	2004-06-29	PolyU index: Confidence in housing market improving but incentive to buy still weak	1	0.31890652	0.0	0.45426354	0.21329752	0.0	0.0	0.0	0.0	0.012822652	0.0
3048	pu0564	PolyU	2005	2005-07-14	Maiden Flight: Poster Design Exhibition by multimedia design students	1	0.0	0.087955475	0.30292106	0.07748522	0.48210332	0.0	0.04771158	0.0	0.0	0.0
3049	cu0459	CUHK	2008	2008-09-28	Top Business Leaders Demonstrate Unfailing Devotion to Nurture  CUHK MBA Students 	1	0.7316413	0.087082975	0.09908223	0.0	0.067833565	0.0	0.0	0.013729105	0.0	0.0
3050	cu2164	CUHK	2016	2016-01-14	CUHK Hosts Public Seminar on Gold Working Techniques of Ancient China	1	0.0	0.0	0.28241563	0.0	0.0	0.0	0.2729581	0.1275153	0.31140408	0.0
3051	hu0641	HKU	2013	2013-07-11	HKU Faculty of Business and Economics Entrance Scholarship for JUPAS Applicants	1	0.5963656	0.3917169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3052	cu1147	CUHK	2011	2011-10-11	Chinese University of Hong Kong rebrands Faculty of Business Administration Faculty has new logo and will be known as CUHK Business School	1	0.2601754	0.26477918	0.0	0.17404051	0.0	0.0	0.0	0.3002354	0.0	0.0
3053	hu0325	HKU	2005	2005-05-07	US Reliability Engineering Expert to Deliver a William Mong Distinguished Lecture at HKU	1	0.0	0.0	0.7337556	0.0	0.0	0.0	0.0	0.0	0.0	0.25758803
3054	pu1015	PolyU	2008	2008-08-15	Eminent experts to speak at functional sportswear and sports shoes workshop	1	0.31276423	0.35502666	0.2635802	0.0	0.06275039	0.0	0.0	0.0	0.0	0.0
3055	pu1823	PolyU	2003	2003-12-03	PolyU researchers take National Inventions Exhibition by storm	1	0.2537162	0.0	0.64826274	0.0	0.0	0.0	0.0	0.0	0.09439563	0.0
3056	pu1217	PolyU	2009	2009-10-19	Doctoral Alumni provide PolyU Business Undergraduates with Career Development Support	1	0.0	0.0	0.30500585	0.0	0.52837884	0.0	0.05991156	0.0	0.10553857	0.0
3057	cu3493	CUHK	2005	2005-02-17	Two Nobel Laureates Lectures at Chinese University	1	0.1080119	0.82183	0.0	0.0	0.0	0.0	0.06538259	0.0	0.0	0.0
3058	pu1583	PolyU	2009	2009-10-20	PolyU appointed by the World Health Organization (WHO) as host of WHO Collaborating Centre for Community Health Services	1	0.41226274	0.0	0.36994615	0.21094616	0.0	0.0	0.0	0.0	0.0	0.0
3059	cu2024	CUHK	2015	2015-05-04	CUHK Hosts Prestigious International Worldwide Universities Network Conference and Annual General Meeting	1	0.07820051	0.19938676	0.7177474	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3060	hu0883	HKU	2008	2008-03-30	Harvard and HKU Students meet Underprivileged in HK	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9972235
3061	pu0835	PolyU	2007	2007-05-04	PolyU partners with private hospitals to groom nursing professionals	1	0.49178013	0.0	0.5024839	0.0	0.0	0.0	0.0	0.0	0.0	0.0
